Deadshot Minotaur,Minotauro puntería mortal,Criatura — Minotauro,"Cuando el Minotauro puntería mortal entre en juego, le hace 3 puntos de daño a la criatura objetivo con la habilidad de volar.
Ciclo {RG}. #({RG}, descartar esta carta: Roba una carta.)#"
Deathbringer Thoctar,Thoctar mortal,Criatura — Bestia zombie,"Siempre que otra criatura muera, puedes poner un contador +1/+1 sobre el Thoctar mortal.
Remover un contador +1/+1 del Thoctar mortal: El Thoctar mortal hace 1 punto de daño a la criatura o jugador objetivo."
Defiler of Souls,Profanador de almas,Criatura — Demonio,"Vuela.
Al comienzo del mantenimiento de cada jugador, ese jugador sacrifica una criatura monocolor."
Demonic Dread,Pavor demoníaco,Conjuro,"Cascada. #(Cuando juegues este hechizo, remueve del juego las primeras cartas de tu biblioteca hasta que remuevas una carta que no sea tierra que cueste menos. Puedes jugar esa carta sin pagar su coste de maná. Pon las cartas removidas en el fondo de tu biblioteca en un orden aleatorio.)#
La criatura objetivo no puede bloquear este turno."
Demonspine Whip,Látigo espina demoníaca,Artefacto — Equipo,"{X}: La criatura equipada obtiene +X/+0 hasta el final del turno.
Equipar {1}."
Deny Reality,Negar la realidad,Conjuro,"Cascada. #(Cuando lances este hechizo, exilia las primeras cartas de tu biblioteca hasta que exilies una carta que no sea tierra que cueste menos. Puedes lanzar esa carta sin pagar su coste de maná. Pon las cartas exiliadas en el fondo de tu biblioteca en un orden aleatorio.)#
Regresa el permanente objetivo a la mano de su propietario."
Double Negative,Doble negativo,Instantáneo,Contrarresta hasta dos hechizos objetivo.
Dragon Appeasement,Apaciguamiento del dragón,Encantamiento,"Sáltate tu paso de robar.
Siempre que sacrifiques una criatura, puedes robar una carta."
Dragon Broodmother,Dragona madre de camada,Criatura — Dragón,"Vuela.
Al comienzo de cada mantenimiento, pon en juego una ficha de criatura Dragón roja y verde 1/1 con las habilidades de volar y devorar 2. #(En cuanto la ficha entra en juego puedes sacrificar cualquier cantidad de criaturas. Entra en juego con el doble de esa cantidad de contadores +1/+1 sobre ella.)#"
Drastic Revelation,Revelación drástica,Conjuro,"Descarta tu mano. Roba siete cartas, luego descarta tres cartas al azar."
Enigma Sphinx,Esfinge del enigma,Criatura artefacto — Esfinge,"Vuela.
Cuando la Esfinge del enigma vaya a tu cementerio desde el campo de batalla, ponla en la parte superior tu biblioteca en tercer lugar.
Cascada. #(Cuando lances este hechizo, exilia las primeras cartas de tu biblioteca hasta que exilies una carta que no sea tierra que cueste menos. Puedes lanzar esa carta sin pagar su coste de maná. Pon las cartas exiliadas en el fondo de tu biblioteca en un orden aleatorio.)#"
Enlisted Wurm,Sierpe reclutada,Criatura — Sierpe,"Cascada. #(Cuando lances este hechizo, exilia las primeras cartas de tu biblioteca hasta que exilies una carta que no sea tierra que cueste menos. Puedes lanzar esa carta sin pagar su coste de maná. Pon las cartas exiliadas en el fondo de tu biblioteca en un orden aleatorio.)#"
Esper Sojourners,Transeúntes de Esper,Criatura artefacto — Hechicero vedalken,"Cuando uses el ciclo de los Transeúntes de Esper o vayan a tu cementerio desde el juego, puedes girar o enderezar el permanente objetivo.
Ciclo {2}{U}. #({2}{U}, descartar esta carta: Roba una carta.)#"
Esper Stormblade,Espada tormentosa esperiana,Criatura artefacto — Hechicero vedalken,"Mientras controles otro permanente multicolor, la Espada tormentosa esperiana obtiene +1/+1 y tiene la habilidad de volar."
Ethercaste Knight,Caballero de la casta etereada,Criatura artefacto — Caballero humano,"Exaltado. #(Siempre que una criatura que controles ataque sola, esa criatura obtiene +1/+1 hasta el final del turno.)#"
Etherium Abomination,Abominación de eterium,Criatura artefacto — Horror,Desenterrar {1}{U}{B}. #({1}{U}{B}: Regresa esta carta de tu cementerio al juego. Gana la habilidad de prisa. Remuévela del juego al final del turno o si fuera a dejar el juego. Desentierra sólo como un conjuro.)#
Ethersworn Shieldmage,Magoescudo etereada,Criatura artefacto — Hechicero vedalken,"Destello.
Cuando la Magoescudo etereada entre en juego, prevén todo el daño que fuera a ser hecho a criaturas artefacto este turno."
Etherwrought Page,Página tallada en eterium,Artefacto,"Al comienzo de tu mantenimiento, elige uno: Ganas dos vidas; o mira la primera carta de tu biblioteca, luego puedes poner esa carta en tu cementerio; o cada oponente pierde 1 vida."
Fieldmist Borderpost,Mojón campo de niebla,Artefacto,"Puedes pagar {1} y regresar una tierra básica que controles a la mano de su propietario en lugar de pagar el coste de maná del Mojón campo de niebla.
El Mojón campo de niebla entra en juego girado.
{T}: Agrega {W} o {U} a tu reserva de maná."
Fight to the Death,Pelear a muerte,Instantáneo,Destruye todas las criaturas bloqueadoras y todas las criaturas bloqueadas.
Filigree Angel,Ángel de filigrana,Criatura artefacto — Ángel,"Vuela.
Cuando el Ángel de filigrana entre al campo de batalla, ganas 3 vidas por cada artefacto que controles."
Finest Hour,El mejor momento,Encantamiento,"Exaltado. #(Siempre que una criatura que controles ataque sola, esa criatura obtiene +1/+1 hasta el final del turno.)#
Siempre que una criatura que controlas ataque sola, si es la primera fase de combate del turno, endereza esa criatura. Después de esta fase, hay una fase de combate adicional."
Firewild Borderpost,Mojón fuego salvaje,Artefacto,"Puedes pagar {1} y regresar una tierra básica que controles a la mano de su propietario en lugar de pagar el coste de maná del Mojón fuego salvaje.
El Mojón fuego salvaje entra en juego girado.
{T}: Agrega {R} o {G} a tu reserva de maná."
Flurry of Wings,Ráfaga de alas,Instantáneo,"Pon en juego X fichas de criatura Soldado Ave blancas 1/1 con la habilidad de volar, donde X es la cantidad de criaturas atacantes."
Giant Ambush Beetle,Escarabajo gigante de emboscada,Criatura — Insecto,"Prisa.
Cuando el Escarabajo gigante de emboscada entre en juego, puedes hacer que la criatura objetivo lo bloquee este turno si puede."
Glassdust Hulk,Titán polvo de vidrio,Criatura artefacto — Gólem,"Siempre que otro artefacto entre en juego bajo tu control, el Titán polvo de vidrio obtiene +1/+1 hasta el final del turno y es imbloqueable este turno.
Ciclo {WU}. #({WU}, descartar esta carta: Roba una carta.)#"
Glory of Warfare,Gloria de la guerra,Encantamiento,"Mientras sea tu turno, las criaturas que controlas obtienen +2/+0.
Mientras no sea tu turno, las criaturas que controlas obtienen +0/+2."
Gloryscale Viashino,Viashino escamas gloriosas,Criatura — Soldado viashino,"Siempre que juegues un hechizo multicolor, el Viashino escamas gloriosas obtiene +3/+3 hasta el final del turno."
Godtracker of Jund,Siguedioses de Jund,Criatura — Chamán elfo,"Siempre que una criatura con fuerza de 5 o más entre en juego bajo tu control, puedes poner un contador +1/+1 sobre el Siguedioses de Jund."
Gorger Wurm,Sierpe glotona,Criatura — Sierpe,Devorar 1. #(En cuanto esto entra en juego puedes sacrificar cualquier cantidad de criaturas. Esta criatura entra en juego con esa cantidad de contadores +1/+1 sobre ella.)#
Grixis Grimblade,Espada siniestra grixiana,Criatura — Guerrero zombie,"Mientras controles otro permanente multicolor, la Espada siniestra grixiana obtiene +1/+1 y tiene la habilidad de toque mortal. #(Siempre que haga daño a una criatura, destruye esa criatura.)#"
Grixis Sojourners,Transeúntes de Grixis,Criatura — Ogro zombie,"Cuando uses el ciclo de Transeúntes de Grixis o vayan a tu cementerio desde el juego, puedes remover del juego la carta objetivo en un cementerio.
Ciclo {2}{B}. #({2}{B}, descartar esta carta: Roba una carta.)#"
Grizzled Leotau,Leotau pardo,Criatura — Felino,
Identity Crisis,Crisis de identidad,Conjuro,Remueve del juego todas las cartas en la mano y cementerio del jugador objetivo.
Igneous Pouncer,Saltador ígneo,Criatura — Elemental,"Prisa.
Ciclo de pantano {2}, ciclo de montaña {2}. #({2}, descartar esta carta: Busca en tu biblioteca una carta de pantano o montaña, muéstrala y ponla en tu mano. Luego baraja tu biblioteca.)#"
Illusory Demon,Demonio ilusorio,Criatura — Demonio ilusión,"Vuela.
Cuando juegues un hechizo, sacrifica el Demonio ilusorio."
Intimidation Bolt,Rayo amedrentador,Instantáneo,El Rayo amedrentador hace 3 puntos de daño a la criatura objetivo. Las otras criaturas no pueden atacar este turno.
"Jenara, Asura of War","Jenara, Asura de la guerra",Criatura legendaria — Ángel,"Vuela.
{1}{W}: Pon un contador +1/+1 sobre Jenara, Asura de la guerra."
Jhessian Zombies,Zombies jhessianos,Criatura — Zombie,"Inspirar temor. #(Esta criatura no puede ser bloqueada excepto por criaturas artefacto y/o criaturas negras.)#
Ciclo de isla {2}, ciclo de pantano {2}. #({2}, descartar esta carta: Busca en tu biblioteca una carta de isla o pantano, muéstrala y ponla en tu mano. Luego baraja tu biblioteca.)#"
Jund Hackblade,Espada salvaje jundiana,Criatura — Berserker trasgo,"Mientras controles otro permanente multicolor, la Espada salvaje jundiana obtiene +1/+1 y tiene la habilidad de prisa."
Jund Sojourners,Transeúntes de Jund,Criatura — Chamán viashino,"Cuando uses el ciclo de los Transeúntes de Jund o vayan a tu cementerio desde el juego, puedes hacer que le hagan 1 punto de daño a la criatura o jugador objetivo.
Ciclo {2}{R}. #({2}{R}, descartar esta carta: Roba una carta.)#"
"Karrthus, Tyrant of Jund","Karrthus, tirano de Jund",Criatura legendaria — Dragón,"Vuela, prisa.
Cuando Karrthus, tirano de Jund entre en juego, gana el control de todos los Dragones, luego endereza todos los Dragones.
Las otras criaturas Dragón que controlas tienen la habilidad de prisa."
Kathari Bomber,Bombardero kathari,Criatura — Chamán ave,"Vuela.
Cuando el Bombardero kathari haga daño de combate a un jugador, pon en juego dos fichas de criatura Trasgo rojas 1/1 y sacrifica el Bombardero kathari.
Desenterrar {3}{B}{R}. #({3}{B}{R}: Regresa esta carta de tu cementerio al juego. Gana la habilidad de prisa. Remuévela del juego al final del turno o si fuera a dejar el juego. Desentierra sólo como un conjuro.)#"
Kathari Remnant,Restos kathari,Criatura — Esqueleto ave,"Vuela.
{B}: Regenera los Restos kathari.
Cascada. #(Cuando lances este hechizo, exilia las primeras cartas de tu biblioteca hasta que exilies una carta que no sea tierra que cueste menos. Puedes lanzar esa carta sin pagar su coste de maná. Pon las cartas exiliadas en el fondo de tu biblioteca en un orden aleatorio.)#"
Knight of New Alara,Caballero de la Nueva Alara,Criatura — Caballero humano,Cada otra criatura multicolor que controlas obtiene +1/+1 por cada uno de sus colores.
Knotvine Paladin,Paladín Viña Nudosa,Criatura — Caballero humano,"Siempre que el Paladín Viña Nudosa ataque, obtiene +1/+1 hasta el final del turno por cada criatura enderezada que controles."
Lavalanche,Lavalancha,Conjuro,La Lavalancha hace X puntos de daño al jugador objetivo y a cada criatura que controla.
Leonin Armorguard,Guardia armado leonino,Criatura — Soldado felino,"Cuando el Guardia armado leonino entre en juego, las criaturas que controlas obtienen +1/+1 hasta el final del turno."
Lich Lord of Unx,Señor liche de Unx,Criatura — Hechicero zombie,"{U}{B}, {T}: Pon en juego una ficha de criatura Hechicero Zombie azul y negra 1/1.
{U}{U}{B}{B}: El jugador objetivo pierde X vidas y pone las primeras X cartas de su biblioteca en su cementerio, donde X es la cantidad de Zombies que controlas."
Lightning Reaver,Desgarrador de relámpago,Criatura — Bestia zombie,"Inspirar temor, prisa.
Siempre que el Desgarrador de relámpago haga daño de combate a un jugador, pon un contador de carga sobre él.
Al final de tu turno, el Desgarrador de relámpago hace daño a cada oponente igual a la cantidad de contadores de carga sobre él."
Lord of Extinction,Señor de la extinción,Criatura — Elemental,Tanto la fuerza como la resistencia del Señor de la extinción son iguales al número de cartas que haya en todos los cementerios.
Lorescale Coatl,Coatl escamas de sabiduría,Criatura — Víbora,"Siempre que robes una carta, puedes poner un contador +1/+1 sobre el Coatl escamas de sabiduría."
Madrush Cyclops,Cíclope carga demente,Criatura — Guerrero cíclope,Las criaturas que controlas tienen la habilidad de prisa.
Maelstrom Nexus,Nexo del Remolino,Encantamiento,"El primer hechizo que juegues cada turno tiene la habilidad de cascada. #(Cuando juegues tu primer hechizo, remueve del juego las primeras cartas de tu biblioteca hasta que remuevas una carta que no sea tierra que cueste menos. Puedes jugar esa carta sin pagar su coste de maná. Pon las cartas removidas en el fondo de tu biblioteca en un orden aleatorio.)#"
Maelstrom Pulse,Pulso del Remolino,Conjuro,Destruye el permanente objetivo que no sea tierra y todos los otros permanentes con el mismo nombre que ese permanente.
Mage Slayer,Matamagos,Artefacto — Equipo,"Siempre que la criatura equipada ataque, hace daño igual a su fuerza al jugador defensor.
Equipar {3}."
Magefire Wings,Alas de fuego arcano,Encantamiento — Aura,"Encantar criatura.
La criatura encantada obtiene +2/+0 y tiene la habilidad de volar."
Marisi's Twinclaws,Garras gemelas marisi,Criatura — Guerrero felino,Daña dos veces.
Marrow Chomper,Masticamédulas,Criatura — Lagarto zombie,"Devorar 2. #(En cuanto esto entra en juego puedes sacrificar cualquier cantidad de criaturas. Esta criatura entra en juego con el doble de esa cantidad de contadores +1/+1 sobre ella.)#
Cuando el Masticamédulas entre en juego, ganas 2 vidas por cada criatura que devoró."
Mask of Riddles,Máscara de acertijos,Artefacto — Equipo,"La criatura equipada tiene la habilidad de inspirar temor.
Siempre que la criatura equipada haga daño de combate a un jugador, puedes robar una carta.
Equipar {2}."
Mayael's Aria,Aria de Mayael,Encantamiento,"Al comienzo de tu mantenimiento, pon un contador +1/+1 sobre cada criatura que controlas si controlas una criatura con fuerza de 5 o más. Luego ganas 10 vidas si controlas una criatura con fuerza de 10 o más. Luego ganas el juego si controlas una criatura con fuerza de 20 o más."
Meddling Mage,Mago Entrometido,,
Messenger Falcons,Halcones emisarios,Criatura — Ave,"Vuela.
Cuando los Halcones emisarios entren en juego, roba una carta."
Mind Funeral,Funeral mental,Conjuro,El oponente objetivo muestra las primeras cartas de su biblioteca hasta que muestre cuatro cartas de tierra. Ese jugador pone todas las cartas mostradas de esta manera en su cementerio.
Mistvein Borderpost,Mojón vena de niebla,Artefacto,"Puedes pagar {1} y regresar una tierra básica que controles a la mano de su propietario en lugar de pagar el coste de maná del Mojón vena de niebla.
El Mojón vena de niebla entra en juego girado.
{T}: Agrega {U} o {B} a tu reserva de maná."
Monstrous Carabid,Carábido monstruoso,Criatura — Insecto,"El Carábido monstruoso ataca cada turno si puede.
Ciclo {BR}. #({BR}, descartar esta carta: Roba una carta.)#"
Morbid Bloom,Florecimiento mórbido,Conjuro,"Remueve del juego la carta de criatura objetivo en un cementerio, luego pon en juego X fichas de criatura Saprolín verde 1/1, donde X es la resistencia de la carta removida."
Mycoid Shepherd,Pastor de micoides,Criatura — Hongo,"Siempre que el Pastor de micoides u otra criatura que controles con fuerza de 5 o más vaya a un cementerio desde el juego, puedes ganar 5 vidas."
Naya Hushblade,Espada susurrante nayana,Criatura — Bribón elfo,"Mientras controles otro permanente multicolor, la Espada susurrante nayana obtiene +1/+1 y tiene la habilidad de velo. #(No puede ser objetivo de hechizos o habilidades.)#"
Naya Sojourners,Transeúntes de Naya,Criatura — Chamán elfo,"Cuando uses el ciclo de los Transeúntes de Naya o vayan a tu cementerio desde el juego, puedes poner un contador +1/+1 sobre la criatura objetivo.
Ciclo {2}{G}. #({2}{G}, descartar esta carta: Roba una carta.)#"
Necromancer's Covenant,Pacto de nigromantes,Encantamiento,"Cuando el Pacto de nigromantes entre al campo de batalla, exilia todas las cartas de criatura del cementerio del jugador objetivo y luego pon en el campo de batalla una ficha de criatura Zombie negra 2/2 por cada carta exiliada de esta manera.
Los Zombies que controlas tienen la habilidad de vínculo vital."
Nemesis of Reason,Némesis de la razón,Criatura — Horror leviatán,"Siempre que el Némesis de la razón ataque, el jugador defensor pone las primeras diez cartas de su biblioteca en su cementerio."
Nulltread Gargantuan,Gargantúa rastro nulo,Criatura — Bestia,"Cuando la Gargantúa rastro nulo entre en juego, pon una criatura que controles en la parte superior de la biblioteca de su propietario."
Offering to Asha,Ofrenda a Asha,Instantáneo,Contrarresta el hechizo objetivo a menos que su controlador pague {4}. Gana 4 vidas.
Pale Recluse,Reclusa pálida,Criatura — Araña,"Alcance. #(Puede bloquear criaturas con la habilidad de volar.)#
Ciclo de bosque {2}, ciclo de llanura {2}. #({2}, descartar esta carta: Busca en tu biblioteca una carta de bosque o llanura, muéstrala y ponla en tu mano. Luego baraja tu biblioteca.)#"
Predatory Advantage,Ventaja depredadora,Encantamiento,"Al final del turno de cada oponente, si ese jugador no jugó un hechizo de criatura este turno, pon en juego una ficha de criatura Lagarto verde 2/2."
Putrid Leech,Sanguijuela pútrida,Criatura — Sanguijuela zombie,Pagar 2 vidas: La Sanguijuela pútrida obtiene +2/+2 hasta el final del turno. Juega esta habilidad sólo una vez cada turno.
Qasali Pridemage,Mago de manada qasali,Criatura — Hechicero felino,"Exaltado. #(Siempre que una criatura que controles ataque sola, esa criatura obtiene +1/+1 hasta el final del turno.)#
{1}, sacrificar el Mago de manada qasali: Destruye el artefacto o encantamiento objetivo."
Reborn Hope,Esperanza renacida,Conjuro,Regresa la carta multicolor objetivo de tu cementerio a tu mano.
Retaliator Griffin,Grifo vengador,Criatura — Grifo,"Vuela.
Siempre que una fuente que controle un oponente te haga daño, puedes poner esa misma cantidad de contadores +1/+1 sobre el Grifo vengador."
Rhox Brute,Bruto rhox,Criatura — Guerrero rinoceronte,
Sages of the Anima,Sabios del Ánima,Criatura — Hechicero elfo,"Si fueras a robar una carta, en vez de eso, muestra las primeras tres cartas de tu biblioteca. Pon todas las cartas de criatura mostradas de esta manera en tu mano y el resto en la parte inferior de tu biblioteca en cualquier orden."
Sanctum Plowbeast,Bestiarado del santuario,Criatura artefacto — Bestia,"Defensor.
Ciclo de llanura {2}, ciclo de isla {2}. #({2}, descartar esta carta: Busca en tu biblioteca una carta de llanura o isla, muéstrala y ponla en tu mano. Luego baraja tu biblioteca.)#"
Sangrite Backlash,Contragolpe de sangrita,Encantamiento — Aura,"Encantar criatura.
La criatura encantada obtiene +3/-3."
Sanity Gnawers,Roedores de cordura,Criatura — Rata,"Cuando los Roedores de cordura entren en juego, el jugador objetivo descarta una carta al azar."
Sen Triplets,Trillizas Sen,Criatura artefacto legendaria — Hechicero humano,"Al comienzo de tu mantenimiento, elige el oponente objetivo. Este turno, ese jugador no puede jugar hechizos o habilidades activadas y juega mostrando su mano. Puedes jugar cartas de la mano de ese jugador este turno."
Sewn-Eye Drake,Draco ojo cosido,Criatura — Draco zombie,"Vuela, prisa."
Shield of the Righteous,Escudo de los justos,Artefacto — Equipo,"La criatura equipada obtiene +0/+2 y tiene la habilidad de vigilancia.
Siempre que la criatura equipada bloquee a una criatura, esa criatura no se endereza durante el próximo paso de enderezar de su controlador.
Equipar {2}."
Sigil Captain,Capitán del sello,Criatura — Soldado rinoceronte,"Siempre que una criatura entre al campo de batalla bajo tu control, si esa criatura es 1/1, pon dos contadores +1/+1 sobre ella."
Sigil of the Nayan Gods,Sello de los dioses nayanos,Encantamiento — Aura,"Encantar criatura.
La criatura encantada obtiene +1/+1 por cada criatura que controles.
Ciclo {GW}. #({GW}, descartar esta carta: Roba una carta.)#"
Sigiled Behemoth,Behemot con sellos,Criatura — Bestia,"Exaltado. #(Siempre que una criatura que controles ataque sola, esa criatura obtiene +1/+1 hasta el final del turno.)#"
Singe-Mind Ogre,Ogro chamuscamente,Criatura — Mutante ogro,"Cuando el Ogro chamuscamente entre en juego, el jugador objetivo muestra una carta al azar de su mano, luego pierde vidas igual al coste de maná convertido de esa carta."
Skyclaw Thrash,Azotada garra celeste,Criatura artefacto — Guerrero viashino,"Siempre que la Azotada garra celeste ataque, lanza una moneda a cara o cruz. Si ganas el lanzamiento, la Azotada garra celeste obtiene +1/+1 y gana la habilidad de volar hasta el final del turno."
Slave of Bolas,Esclavo de Nicol Bolas,Conjuro,Gana el control de la criatura objetivo. Endereza esa criatura. Gana la habilidad de prisa hasta el final del turno. Sacrifícala al comienzo del próximo paso final.
Soul Manipulation,Manipulación del alma,Instantáneo,Elige uno o ambos: Contrarresta el hechizo objetivo de criatura; y/o regresa una carta de criatura objetivo de tu cementerio a tu mano.
Soulquake,Sismo de almas,Conjuro,Regresa a la mano de sus propietarios todas las criaturas en juego y todas las cartas de criatura en los cementerios.
Sovereigns of Lost Alara,Soberanos de la antigua Alara,Criatura — Espíritu,"Exaltado. #(Siempre que una criatura que controles ataque sola, esa criatura obtiene +1/+1 hasta el final del turno.)#
Siempre que una criatura que controles ataque sola, puedes buscar en tu biblioteca una carta de aura que pueda encantarla, ponerla en juego anexada a esa criatura y luego barajar tu biblioteca."
Spellbound Dragon,Dragón atado al hechizo,Criatura — Dragón,"Vuela.
Siempre que el Dragón atado al hechizo ataque, roba una carta, luego descarta una carta. El Dragón atado al hechizo obtiene +X/+0 hasta el final del turno, donde X es el coste de maná convertido de la carta descartada."
Spellbreaker Behemoth,Behemot rompehechizos,Criatura — Bestia,"El Behemot rompehechizos no puede ser contrarrestado.
Los hechizos de criatura que controlas con fuerza de 5 o más no pueden ser contrarrestados."
Sphinx of the Steel Wind,Esfinge del viento de acero,Criatura artefacto — Esfinge,"Vuela, daña primero, vigilancia, vínculo vital, protección contra rojo y contra verde."
Stormcaller's Boon,Dádiva de los atraetormentas,Encantamiento,"Sacrificar la Dádiva de los atraetormentas: Las criaturas que controlas ganan la habilidad de volar hasta el final del turno.
Cascada. #(Cuando juegues este hechizo, remueve del juego las primeras cartas de tu biblioteca hasta que remuevas una carta que no sea tierra que cueste menos. Puedes jugar esa carta sin pagar su coste de maná. Pon las cartas removidas en el fondo de tu biblioteca en un orden aleatorio.)#"
Stun Sniper,Francotiradora aturdidora,Criatura — Arquero humano,"{1}, {T}: La Francotiradora aturdidora hace 1 punto de daño a la criatura objetivo. Gira esa criatura."
Tainted Sigil,Sello contaminado,Artefacto,"{T}, sacrificar el Sello contaminado: Ganas vidas igual al total de vidas perdidas por todos los jugadores este turno. #(El daño causa pérdida de vida.)#"
Talon Trooper,Tropa de asalto con garras,Criatura — Explorador ave,Vuela.
Terminate,Terminar,,
Thopter Foundry,Fundición de tópteros,Artefacto,"{1}, sacrificar un artefacto que no sea una ficha: Pon en el campo de batalla una ficha de criatura artefacto Tóptero azul 1/1 con la habilidad de volar. Ganas 1 vida."
Thought Hemorrhage,Hemorragia de pensamientos,Conjuro,"Nombra una carta que no sea tierra. El jugador objetivo muestra su mano. La Hemorragia de pensamientos hace 3 puntos de daño a ese jugador por cada carta con ese nombre mostrada de esta manera. Busca en el cementerio, mano y biblioteca de ese jugador todas las cartas con ese nombre y remuévelas del juego. Luego ese jugador baraja su biblioteca."
Thraximundar,Thraximundar,Criatura legendaria — Asesino zombie,"Prisa.
Siempre que Thraximundar ataque, el jugador defensor sacrifica una criatura.
Siempre que un jugador sacrifique una criatura, puedes poner un contador +1/+1 sobre Thraximundar."
Time Sieve,Tamiz temporal,Artefacto,"{T}, sacrificar cinco artefactos: Toma un turno extra después de éste."
Trace of Abundance,Huellas de la abundancia,Encantamiento — Aura,"Encantar tierra.
La tierra encantada tiene la habilidad de velo. #(No puede ser objetivo de hechizos o habilidades.)#
Siempre que la tierra encantada se gire para obtener maná, su controlador agrega un maná de cualquier color a su reserva de maná #(además del maná que produce la tierra)#."
Unbender Tine,Asta enderezadora,Artefacto,{T}: Endereza otro permanente objetivo.
"Unscythe, Killer of Kings","Desguadaña, asesina de reyes",Artefacto legendario — Equipo,"La criatura equipada obtiene +3/+3 y tiene la habilidad de dañar primero.
Siempre que una criatura que recibió daño de la criatura equipada este turno sea puesta en un cementerio, puedes remover del juego esa carta. Si lo haces, pon en juego una ficha de criatura Zombie negra 2/2.
Equipar {2}."
