Borderland Ranger,邊境巡林者,生物～人類／斥候,當邊境巡林者進戰場時，你可以從你的牌庫中搜尋一張基本地牌，展示該牌，並將它置入你手上。 若你如此作，則將你的牌庫洗牌。
Bower Passage,樹蔭小徑,結界,具有飛行異能的生物不能阻擋由你操控的生物。
"Bruna, Light of Alabaster",潔羽之光布魯娜,傳奇生物～天使,"飛行，警戒
每當潔羽之光布魯娜進行攻擊或阻擋時，你可以將戰場上任意數量的靈氣結附於其上，且你可以從你的墳墓場和／或手牌中將可以結附它的任意數量靈氣結附於其上。"
Builder's Blessing,建築者的祝福,結界,由你操控且未橫置的生物得+0/+2。
Burn at the Stake,處以火刑,巫術,"橫置任意數量由你操控、且未橫置的生物，以作為施放處以火刑的額外費用。
處以火刑對目標生物或玩家造成傷害，其數量等同於以此法橫置之生物數量三倍。"
Butcher Ghoul,屠夫食屍鬼,生物～殭屍,不息 （當此生物死去時，若其上沒有+1/+1指示物，則將它在其擁有者的操控下返回戰場，且其上有一個+1/+1指示物。）
Call to Serve,呼喚效命,結界～靈氣,"結附於非黑色生物
所結附的生物得+1/+2，具有飛行異能，且額外具有天使此類別。"
Captain of the Mists,迷霧船長,生物～人類／魔法師,"每當另一個人類在你的操控下進戰場時，重置迷霧船長。
{1}{U}，{T}：你可以橫置或重置目標永久物。"
Cathars' Crusade,護教軍聖戰,結界,每當一個生物在你的操控下進戰場時，在每個由你操控的生物上放置一個+1/+1指示物。
Cathedral Sanctifier,大教堂祝聖僧,生物～人類／僧侶,當大教堂祝聖僧進戰場時，你獲得3點生命。
Cavern of Souls,靈魂洞窟,地,"於靈魂洞窟進戰場時，選擇一個生物類別。
{T}：加{C}到你的魔法力池中。
{T}：加一點任意顏色的魔法力到你的魔法力池中。 此魔法力只能用來施放該類別的生物咒語，且該咒語不能被反擊。"
Champion of Lambholt,羊屯鬥士,生物～人類／戰士,"力量小於羊屯鬥士的生物不能阻擋由你操控的生物。
每當另一個生物在你的操控下進戰場時，在羊屯鬥士上放置一個+1/+1指示物。"
Cloudshift,雲移,瞬間,放逐目標由你操控的生物，然後將該牌在你的操控下移回戰場。
Commander's Authority,指揮官威信,結界～靈氣,"結附於生物
所結附的生物具有「在你的維持開始時，將一個1/1白色人類衍生生物放進戰場。」"
Conjurer's Closet,咒法師之櫃,神器,在你的結束步驟開始時，你可以放逐目標由你操控的生物，然後將該牌在你的操控下移回戰場 。
Corpse Traders,屍首販商,生物～人類／浪客,{2}{B}，犧牲一個生物：目標對手展示其手牌。 你選擇其中一張牌。 該玩家棄掉該牌。你只可以於你能施放巫術的時機下起動此異能。
Craterhoof Behemoth,隕蹄貝西摩斯,生物～野獸,"敏捷
當隕蹄貝西摩斯進戰場時，直到回合結束，由你操控的生物獲得踐踏異能並得+X/+X，X為由你操控的生物數量。"
Crippling Chill,致殘冰寒,瞬間,"橫置目標生物。它於其操控者的下一個重置步驟中不能重置。
抽一張牌。"
Crypt Creeper,墓穴匐屍,生物～殭屍,犧牲墓穴匐屍：將目標牌從墳墓場放逐。
Cursebreak,斷詛,瞬間,消滅目標結界。 你獲得2點生命。
Dangerous Wager,危險賭注,瞬間,棄掉你的手牌，然後抽兩張牌。
Dark Impostor,黑暗冒名客,生物～吸血鬼／殺手,"{4}{B}{B}：放逐目標生物並在黑暗冒名客上放置一個+1/+1指示物。
黑暗冒名客具有所有被它放逐之生物牌的所有起動式異能。"
Deadeye Navigator,神準導靈,生物～精靈,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要神準導靈與另一生物搭檔，它們便各具有「{1}{U}：放逐此生物，然後將它在你的操控下移回戰場。」"
Death Wind,死亡之風,瞬間,目標生物得-X/-X直到回合結束。
Defang,拔除尖牙,結界～靈氣,"結附於生物
防止所結附的生物將造成的所有傷害。"
Defy Death,拒斥死亡,巫術,將目標生物牌從你的墳墓場移回戰場。 如果該牌是天使，則在其上放置兩個+1/+1指示物。
Demolish,毀壞,巫術,消滅目標神器或地。
Demonic Rising,惡魔奔揚,結界,在你的結束步驟開始時，若你僅操控一個生物，將一個5/5黑色，具飛行異能的惡魔衍生生物放進戰場。
Demonic Taskmaster,惡魔工頭,生物～惡魔,"飛行
在你的維持開始時，犧牲一個惡魔工頭以外的生物。"
Demonlord of Ashmouth,燼口惡魔領主,生物～惡魔,"飛行
當燼口惡魔領主進戰場時，除非你犧牲另一個生物，否則放逐它。
不息 （當此生物死去時，若其上沒有+1/+1指示物，則將它在其擁有者的操控下返回戰場，且其上有一個+1/+1指示物。）"
Descendants' Path,後代之路,結界,在你的維持開始時，展示你的牌庫頂牌。 若該牌為生物牌，且與由你操控的一個生物有共通的生物類別，則你可以施放該牌，且不需支付其魔法力費用。若否，將該牌置於你的牌庫底。
Descent into Madness,陷落狂境,結界,在你的維持開始時，在陷落狂境上放置一個絕望指示物，然後每位玩家各放逐X個由他操控的永久物和／或其手上的一張牌，X為陷落狂境上的絕望指示物數量。
Desolate Lighthouse,荒蕪燈塔,地,"{T}：加{C}到你的魔法力池中。
{1}{U}{R}，{T}：抽一張牌，然後棄一張牌。"
Devastation Tide,寂滅浪潮,巫術,"將所有非地永久物移回其擁有者手上。
奇蹟{1}{U} （當你抽此牌時，如果它是你於本回合抽的第一張牌，你可以支付其奇蹟費用來施放它。）"
Devout Chaplain,虔誠教士,生物～人類／僧侶,{T}，橫置兩個由你操控且未橫置的人類：放逐目標神器或結界。
Diregraf Escort,戰墓衛士,生物～人類／僧侶,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要戰墓衛士與另一生物搭檔，此兩者便具有反殭屍保護。"
Divine Deflection,神聖偏折,瞬間,於本回合中，防止接下來將對你和／或由你操控的永久物造成之X點傷害。 若以此法防止傷害，則神聖偏折對目標生物或玩家造成等量的傷害。
Dread Slaver,可怖奴隸主,生物～殭屍／驚懼獸,每當本回合中曾受到可怖奴隸主傷害的生物死去時，將它在你的操控下移回戰場。 該生物額外具有黑色此顏色與「殭屍」此類別。
Dreadwaters,惡水,巫術,目標玩家將其牌庫頂的X張牌置入其墳墓場，X為由你操控的地數量。
Driver of the Dead,亡者車夫,生物～吸血鬼,當亡者車夫死去時，將目標生物牌從你的墳墓場移回戰場，且其總魔法力費用須等於或小於2。
Druid's Familiar,德魯伊傭獸,生物～熊,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要德魯伊傭獸與另一生物搭檔，它們便各得+2/+2。"
Druids' Repository,德魯伊貯藏處,結界,"每當由你操控的一個生物攻擊時，在德魯伊貯藏處上放置一個充電指示物。
從德魯伊貯藏處上移去一個充電指示物：加一點任意顏色的魔法力到你的魔法力池中。"
Dual Casting,雙重施法,結界～靈氣,"結附於生物
所結附的生物具有「{R}，{T}：複製目標由你操控的瞬間或巫術咒語。 你可以為該複製品選擇新的目標。」"
Eaten by Spiders,入蜘蛛口,瞬間,消滅目標具飛行異能的生物與所有裝備於其上的武具。
Elgaud Shieldmate,艾爾告護盾手,生物～人類／士兵,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要艾爾告護盾手與另一生物搭檔，此兩者便具有辟邪異能。 （它們不能成為由對手所操控之咒語或異能的目標。）"
Emancipation Angel,解放天使,生物～天使,"飛行
當解放天使進戰場時，將一個由你操控的永久物移回其擁有者手上。"
Entreat the Angels,敦請天使,巫術,"將X個4/4白色，具飛行異能的天使衍生生物放進戰場。
奇蹟{X}{W}{W} （當你抽此牌時，如果它是你於本回合抽的第一張牌，你可以支付其奇蹟費用來施放它。）"
Essence Harvest,收割精魂,巫術,目標玩家失去X點生命且你獲得X點生命，X為由你操控的生物中力量最大者的數值。
Evernight Shade,永夜陰魂,生物～陰魂,"{B}：永夜陰魂得+1/+1直到回合結束。
不息 （當此生物死去時，若其上沒有+1/+1指示物，則將它在其擁有者的操控下返回戰場，且其上有一個+1/+1指示物。）"
Exquisite Blood,精選之血,結界,每當一位對手失去生命時，你獲得等量的生命。
Falkenrath Exterminator,伐肯納撲滅者,生物～吸血鬼／弓箭手,"每當伐肯納撲滅者對一位玩家造成戰鬥傷害時，在其上放置一個+1/+1指示物。
{2}{R}：伐肯納撲滅者對目標生物造成傷害，其數量等同於伐肯納撲滅者上+1/+1指示物的數量。"
Farbog Explorer,遠沼探險家,生物～人類／斥候,沼澤行者 （只要防禦玩家操控沼澤，此生物便不能被阻擋。）
Favorable Winds,眷顧之風,結界,由你操控且具飛行異能的生物得 +1/+1。
Fervent Cathar,激昂護教軍,生物～人類／騎士,"敏捷
當激昂護教軍進戰場時，目標生物本回合不能進行阻擋。"
Fettergeist,拘鎖遊魂,生物～精靈,"飛行
在你的維持開始時，除非你為由你操控的每個其他生物各支付{1}，否則犧牲拘鎖遊魂。"
Fleeting Distraction,飛掠擾神,瞬間,"目標生物得-1/-0直到回合結束。
抽一張牌。"
Flowering Lumberknot,百花木節妖,生物～樹妖,除非百花木節妖與具有魂繫的另一生物搭檔，否則它不能進行攻擊或阻擋。
Forest,樹林,基本地～樹林,
Gallows at Willow Hill,柳丘絞刑台,神器,{3}，{T}，橫置三個由你操控且未橫置的人類：消滅目標生物。 其操控者將一個1/1白色，具飛行異能的精靈衍生生物放進戰場。
Galvanic Alchemist,電流鍊金術士,生物～人類／魔法師,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要電流鍊金術士與另一生物搭檔，它們便各具有「{2}{U}：重置此生物。」"
Gang of Devils,魔鬼群,生物～魔鬼,當魔鬼群死去時，它對一個，兩個，或三個目標生物和／或玩家造成共3點傷害，你可以任意分配。
Geist Snatch,遊魂攫奪,瞬間,反擊目標生物咒語。 將一個1/1藍色，具飛行異能的精靈衍生生物放進戰場。
Geist Trappers,捕遊魂師,生物～人類／戰士,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要捕遊魂師與另一生物搭檔，此兩者便具有延勢異能。"
Ghostform,鬼影形體,巫術,至多兩個目標生物本回合不能被阻擋。
Ghostly Flicker,鬼影閃爍,瞬間,放逐由你操控的兩個目標神器、生物和／或地，然後將這些牌在你的操控下移回戰場。
Ghostly Touch,鬼影之觸,結界～靈氣,"結附於生物
所結附的生物具有「每當此生物攻擊時，你可以橫置或重置目標永久物。」"
Ghoulflesh,屍鬼肉身,結界～靈氣,"結附於生物
所結附的生物得-1/-1，且額外具有黑色此顏色與「殭屍」此類別。"
"Gisela, Blade of Goldnight",金夜之刃姬瑟拉,傳奇生物～天使,"飛行，先攻
若某來源將對任一對手或由對手操控的任一永久物造成傷害，則改為該來源對該玩家或永久物造成兩倍的傷害。
若某來源將對你或由你操控的任一永久物造成傷害，則防止該傷害的一半，小數點後進位。"
Gloom Surgeon,幽暗醫士,生物～精靈,若幽暗醫士將受到戰鬥傷害，防止該傷害並從你的牌庫頂放逐等量的牌。
Gloomwidow,暗寡婦,生物～蜘蛛,"延勢
暗寡婦只能阻擋具飛行異能的生物。"
Goldnight Commander,金夜指揮官,生物～人類／僧侶／士兵,每當另一個生物在你的操控下進戰場時，由你操控的生物得+1/+1直到回合結束。
Goldnight Redeemer,金夜救贖使,生物～天使,"飛行
當金夜救贖使進戰場時，你每操控一個其他生物，便獲得2點生命。"
Grave Exchange,交換墳墓,巫術,將目標生物牌從你的墳墓場移回你手上。 目標玩家犧牲一個生物。
Griselbrand,棘澤邊,傳奇生物～惡魔,"飛行，繫命
支付7點生命：抽七張牌。"
Grounded,禁足,結界～靈氣,"結附於生物
所結附的生物失去飛行異能。"
Gryff Vanguard,駿鷺先鋒,生物～人類／騎士,"飛行
當駿鷺先鋒進戰場時，抽一張牌。"
Guise of Fire,火焰裝束,結界～靈氣,"結附於生物
所結附的生物得+1/-1且每回合若能攻擊，則必須攻擊。"
Hanweir Lancer,翰威槍騎兵,生物～人類／騎士,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要翰威槍騎兵與另一生物搭檔，此兩者便具有先攻異能。"
Harvester of Souls,索命惡魔,生物～惡魔,"死觸
每當另一個非衍生物的生物死去時，你可以抽一張牌。"
Haunted Guardian,闇祟守護者,神器生物～組構體,守軍，先攻
Havengul Skaab,海溫古屍嵌,生物～殭屍／驚懼獸,每當海溫古屍嵌攻擊時，將由你操控的另一個生物移回其擁有者手上。
Havengul Vampire,海溫古吸血鬼,生物～吸血鬼,"每當海溫古吸血鬼對一位玩家造成戰鬥傷害時，在其上放置一個+1/+1指示物。
每當另一個生物死去時，在海溫古吸血鬼上放置一個+1/+1指示物。"
Heirs of Stromkirk,溪堡傳人,生物～吸血鬼,"威嚇 （此生物只能被神器生物和／或與它有共通顏色的生物阻擋。）
每當溪堡傳人對一位玩家造成戰鬥傷害時，在其上放置一個+1/+1指示物。"
Herald of War,戰令天使,生物～天使,"飛行
每當戰令天使攻擊時，在其上放置一個+1/+1指示物。
戰令天使上每有一個+1/+1指示物，你的天使咒語與人類咒語就減少{1}來施放。"
Holy Justiciar,神聖司法僧,生物～人類／僧侶,{2}{W}，{T}：橫置目標生物。 若該生物是殭屍，將它放逐。
Homicidal Seclusion,隔絕兇殺者,結界,只要你僅操控一個生物，該生物得+3/+1並具有繫命異能。
Hound of Griselbrand,棘澤邊獵犬,生物～元素／獵犬,"連擊
不息 （當此生物死去時，若其上沒有+1/+1指示物，則將它在其擁有者的操控下返回戰場，且其上有一個+1/+1指示物。）"
Howlgeist,長嚎遊魂,生物～精靈／狼,"力量小於長嚎遊魂的生物不能阻擋它。
不息 （當此生物死去時，若其上沒有+1/+1指示物，則將它在其擁有者的操控下返回戰場，且其上有一個+1/+1指示物。）"
Human Frailty,人之脆弱,瞬間,消滅目標人類生物。
Hunted Ghoul,遭緝食屍鬼,生物～殭屍,遭緝食屍鬼不能阻擋人類。
Infinite Reflection,無限映象,結界～靈氣,"結附於生物
當無限映象進戰場且結附於生物上時，所有由你操控、且非衍生物的其他生物成為所結附的生物之複製品。
由你操控、且非衍生物的生物進戰場時是所結附的生物之複製品。"
Into the Void,驅入虛空,巫術,將至多兩個目標生物移回其擁有者手上。
Island,海島,基本地～海島,
Joint Assault,聯合突擊,瞬間,目標生物得+2/+2直到回合結束。 若它與另一生物搭檔，該生物也得+2/+2直到回合結束。
Kessig Malcontents,凱錫革不滿者,生物～人類／戰士,當凱錫革不滿者進戰場時，它對目標玩家造成傷害，其數量等同於由你操控的人類數量。
Killing Wave,殺生浪潮,巫術,對每一個生物而言，除非其操控者為之支付X點生命，否則犧牲該生物。
Kruin Striker,克廉打擊手,生物～人類／戰士,每當另一個生物在你的操控下進戰場時，直到回合結束，克廉打擊手得+1/+0且獲得踐踏異能。
Lair Delve,搜索巢穴,巫術,展示你牌庫頂的兩張牌。 將以此法展示的所有生物牌與地牌置於你手上，其餘則以任意順序置於你牌庫底。
Latch Seeker,覓錮魂,生物～精靈,覓錮魂不能被阻擋。
Leap of Faith,信念之躍,瞬間,目標生物獲得飛行異能直到回合結束。 於本回合中，防止將對該生物造成的所有傷害。
Lightning Mauler,閃電虐殺兵,生物～人類／狂戰士,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要閃電虐殺兵與另一生物搭檔，此兩者便具有敏捷異能。"
Lightning Prowess,閃電美技,結界～靈氣,"結附於生物
所結附的生物具有敏捷異能與「{T}：此生物對目標生物或玩家造成1點傷害。」"
Lone Revenant,獨行復靈,生物～精靈,"辟邪 （此生物不能成為由對手所操控之咒語或異能的目標。）
每當獨行復靈對一位玩家造成戰鬥傷害時，若你並未操控其他生物，則檢視你牌庫頂的四張牌。 將其中一張置於你手上，其餘的牌則以任意順序置於你的牌庫底。"
Lunar Mystic,輝月秘教徒,生物～人類／魔法師,每當你施放一個瞬間咒語時，你可以支付{1}。 若你如此作，則抽一張牌。
Maalfeld Twins,瑪費爾雙身,生物～殭屍,當瑪費爾雙身死去時，將兩個2/2黑色殭屍衍生生物放進戰場。
Mad Prophet,瘋狂先知,生物～人類／祭師,"敏捷
{T}，棄一張牌：抽一張牌。"
Malicious Intent,惡毒意圖,結界～靈氣,"結附於生物
所結附的生物具有「{T}：目標生物本回合不能進行阻擋。」"
Malignus,毒怨妖,生物～元素／精靈,"毒怨妖的力量與防禦力各等同於所有對手中總生命最高者數值的一半，小數點以下無條件進位。
毒怨妖將造成的傷害不能被防止。"
Marrow Bats,骨髓蝙蝠,生物～蝙蝠／骷髏妖,"飛行
支付4點生命：重生骨髓蝙蝠。"
Mass Appeal,全面呼籲,巫術,你每操控一個人類，就抽一張牌。
Mental Agony,精神苦痛,巫術,目標玩家棄兩張牌並失去2點生命。
Midnight Duelist,午夜鬥客,生物～人類／士兵,反吸血鬼保護
Midvast Protector,中廳保護人,生物～人類／魔法師,當中廳保護人進戰場時，選擇一種顏色，目標由你操控的生物獲得反該色保護異能直到回合結束。
Mist Raven,霧鴉,生物～鳥,"飛行
當霧鴉進戰場時，將目標生物移回其擁有者手上。"
Misthollow Griffin,霧谷獅鷲,生物～獅鷲,"飛行
你可以從放逐區施放霧谷獅鷲。"
Moonlight Geist,月光遊魂,生物～精靈,"飛行
{3}{W}：於本回合中，防止月光遊魂將受到與造成的所有傷害。"
Moonsilver Spear,月銀長矛,神器～武具,"佩帶此武具的生物具有先攻異能。
每當佩帶此武具的生物攻擊時，將一個4/4白色，具飛行異能的天使衍生生物放進戰場。
佩帶{4}"
Moorland Inquisitor,荒野審判官,生物～人類／士兵,{2}{W}：荒野審判官獲得先攻異能直到回合結束。
Mountain,山脈,基本地～山脈,
Narstad Scrapper,納司達廢鐵怪,神器生物～組構體,{2}：納司達廢鐵怪得+1/+0直到回合結束。
Natural End,自然終結,瞬間,消滅目標神器或結界。 你獲得3點生命。
Nearheath Pilgrim,原陲朝聖客,生物～人類／僧侶,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要原陲朝聖客與另一生物搭檔，此兩者便具有繫命異能。"
Necrobite,死靈嚙咬,瞬間,目標生物獲得死觸異能直到回合結束。將它重生。（如果該生物下一次於本回合中將被消滅，則它不會被消滅，而是改為將它橫置，移除受過的所有傷害，並將它移出戰鬥。具有死觸異能的生物對生物造成的任何數量傷害都足以消滅後者。）
Nephalia Smuggler,涅非利亞走私犯,生物～人類／浪客,{3}{U}，{T}：放逐另一個目標由你操控的生物，然後將該牌在你的操控下移回戰場。
Nettle Swine,蕁麻原野豬,生物～野豬,
Nightshade Peddler,龍葵小販,生物～人類／德魯伊,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要龍葵小販與另一生物搭檔，此兩者便具有死觸異能。"
Otherworld Atlas,異界圖集,神器,"{T}：在異界圖集上放置一個充電指示物。
{T}：異界圖集上每有一個充電指示物，每位玩家便抽一張牌。"
Outwit,智取,瞬間,反擊目標咒語，且該咒語須以某位玩家為目標。
Pathbreaker Wurm,闢路亞龍,生物～亞龍,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要闢路亞龍與另一生物搭檔，此兩者便具有踐踏異能。"
Peel from Reality,實界剝除,瞬間,將目標由你操控的生物與目標不由你操控的生物移回其擁有者手上。
Pillar of Flame,火焰柱,巫術,火焰柱對目標生物或玩家造成2點傷害。 如果本回合中曾以此法受到傷害的生物將死去，則改為將它放逐。
Plains,平原,基本地～平原,
Polluted Dead,聚污亡者,生物～殭屍,當聚污亡者死去時，消滅目標地。
Predator's Gambit,掠食者計策,結界～靈氣,"結附於生物
所結附的生物得+2/+1。
對所結附的生物而言，只要其操控者並未操控其他生物，它便具有威嚇異能。 （它只能被神器生物和／或與它有共通顏色的生物阻擋。）"
Primal Surge,原初翻騰,巫術,放逐你的牌庫頂牌。 如果它是永久物牌，你可以將它放進戰場。 如果你如此作，重複此流程。
Raging Poltergeist,憤怒搗蛋鬼,生物～精靈,
Rain of Thorns,刺棘雨,巫術,選擇一項或數項～消滅目標神器；消滅目標結界；和／或消滅目標地。
Reforge the Soul,重塑靈魂,巫術,"每位玩家棄掉其手牌並抽七張牌。
奇蹟{1}{R} （當你抽此牌時，如果它是你於本回合抽的第一張牌，你可以支付其奇蹟費用來施放它。）"
Renegade Demon,反叛惡魔,生物～惡魔,
Restoration Angel,復歸天使,生物～天使,"閃現
飛行
當復歸天使進戰場時，你可以放逐目標由你操控、且非天使的生物，然後將該牌在你的操控下移回戰場。"
Revenge of the Hunted,獵物復仇,巫術,"直到回合結束，目標生物得+6/+6並獲得踐踏異能，且本回合所有能夠阻擋它的生物皆須阻擋之。
奇蹟{G} （當你抽此牌時，如果它是你於本回合抽的第一張牌，你可以支付其奇蹟費用來施放它。）"
Riders of Gavony,加渥尼騎兵,生物～人類／騎士,"警戒
於加渥尼騎兵進戰場時，選擇一個生物類別。
由你操控的人類生物具有反該生物類別的保護異能。"
Righteous Blow,正氣霆擊,瞬間,正氣霆擊對目標進行攻擊或阻擋的生物造成2點傷害。
Riot Ringleader,暴亂魁首,生物～人類／戰士,每當暴亂魁首攻擊時，由你操控的人類生物得+1/+0直到回合結束。
Rite of Ruin,毀棄儀式,巫術,為神器、生物與地這三個類別選擇順序。 每位玩家各犧牲一個第一種類別的永久物，兩個第二種類別的，然後三個第三種類別的。
Rotcrown Ghoul,腐冠食屍鬼,生物～殭屍,當腐冠食屍鬼死去時，目標玩家將其牌庫頂的五張牌置入其墳墓場。
Rush of Blood,血欲襲擊,瞬間,目標生物得+X/+0直到回合結束，X為其力量。
Scalding Devil,灼燙魔鬼,生物～魔鬼,{2}{R}：灼燙魔鬼對目標玩家造成1點傷害。
Scrapskin Drake,廢皮龍獸,生物～殭屍／龍獸,飛行 （此生物只能被具飛行或延勢異能的生物阻擋。）廢皮龍獸只能阻擋具飛行異能的生物。
Scroll of Avacyn,艾維欣的捲軸,神器,{1}，犧牲艾維欣的捲軸：抽一張牌。如果你操控天使，則你獲得5點生命。
Scroll of Griselbrand,棘澤邊的捲軸,神器,{1}，犧牲棘澤邊的捲軸：目標對手棄一張牌。如果你操控惡魔，則該玩家失去3點生命。
Searchlight Geist,探照遊魂,生物～精靈,"飛行
{3}{B}：探照遊魂獲得死觸異能直到回合結束。 （它對生物造成的任何數量傷害都足以消滅後者。）"
Second Guess,事後諸葛,瞬間,反擊目標咒語，且該咒語須為本回合第二個施放的。
Seraph of Dawn,曙光熾天使,生物～天使,"飛行
繫命 （此生物所造成的傷害會讓你獲得等量的生命。）"
Seraph Sanctuary,熾天使聖殿,地,"當熾天使聖殿進戰場時，你獲得1點生命。
每當一個天使在你的操控下進戰場時，你獲得1點生命。
{T}：加{C}到你的魔法力池中。"
Sheltering Word,庇護咒,瞬間,目標由你操控的生物獲得辟邪異能直到回合結束。 你獲得等同於該生物防禦力的生命。 （具辟邪異能的生物不能成為由對手所操控之咒語或異能的目標。）
"Sigarda, Host of Herons",蒼鷺天使席嘉妲,傳奇生物～天使,"飛行，辟邪
由對手操控的咒語與異能無法讓你犧牲永久物。"
Silverblade Paladin,銀刃神聖武士,生物～人類／騎士,"魂繫 （你可以將此生物與另一未搭檔生物在它們任一進戰場時組搭檔。 只要你操控它們，此兩者便持續搭檔。）
只要銀刃神聖武士與另一生物搭檔，此兩者便具有連擊異能。"
Slayers' Stronghold,剋星城塞,地,"{T}：加{C}到你的魔法力池中。
{R}{W}，{T}：直到回合結束，目標生物得+2/+0且獲得警戒與敏捷異能。"
Snare the Skies,探向天際,瞬間,目標生物得+1/+1且獲得延勢異能直到回合結束。 （它能阻擋具飛行異能的生物。）
Somberwald Sage,松柏森智者,生物～人類／德魯伊,{T}：加三點任意顏色的單色魔法力到你的魔法力池中。 此魔法力只能用來施放生物咒語。
