Archangel Avacyn,Archange Avacyn,Créature légendaire : ange,"Flash
Vol, vigilance
Quand l'Archange Avacyn arrive sur le champ de bataille, les créatures que vous contrôlez acquièrent l'indestructible jusqu'à la fin du tour.
Quand une créature non-Ange que vous contrôlez meurt, transformez l'Archange Avacyn au début du prochain entretien.
-----
Avacyn, la purificatrice
Créature légendaire : ange
6/5
Vol
Quand cette créature se transforme en Avacyn, la purificatrice, elle inflige 3 blessures à chaque autre créature et chaque adversaire."
Arlinn Kord,Arlinn Kord,Arpenteur : Arlinn,"+1: Jusqu'à la fin du tour, jusqu'à une créature ciblée gagne +2/+2 et acquiert la vigilance et la célérité.
0: Mettez sur le champ de bataille un jeton de créature 2/2 verte Loup. Transformez Arlinn Kord.
-----
Arlinn, étreinte par la lune
Arpenteur : Arlinn
+1: Les créatures que vous contrôlez gagnent +1/+1 et acquièrent le piétinement jusqu'à la fin du tour.
-1: Arlinn, étreinte par la lune inflige 3 blessures à une cible, créature ou joueur. Transformez Arlinn, étreinte par la lune.
-6: Vous gagnez un emblème avec « Les créatures que vous contrôlez ont la célérité et ‘{T} : Cette créature inflige un nombre de blessures égal à sa force à une cible, créature ou joueur.’ »"
Asylum Visitor,Visiteuse d'asile,Créature : vampire et sorcier,"Au début de l'entretien de chaque joueur, si ce joueur n'a aucune carte en main, vous piochez une carte et vous perdez 1 point de vie.
Folie {1}{B} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Autumnal Gloom,Langueur automnale,Enchantement,"{B} : Mettez la carte du dessus de votre bibliothèque dans votre cimetière.
#Délire# — Au début de votre étape de fin, s'il y a au moins quatre types de carte parmi les cartes de votre cimetière, transformez la Langueur automnale.
-----
Ancêtre de l'équinoxe
Créature : sylvin
4/4
Piétinement, défense talismanique"
Avacynian Missionaries,Missionnaires avacyniens,Créature : humain et clerc,"Au début de votre étape de fin, si les Missionnaires avacyniens sont équipés, transformez-les.
-----
Inquisiteurs lunarques
Créature : humain et clerc
4/4
Quand cette créature se transforme en Inquisiteurs lunarques, vous pouvez exiler une autre créature ciblée jusqu'à ce que les Inquisiteurs lunarques quittent le champ de bataille."
Avacyn's Judgment,Jugement selon Avacyn,Rituel,"Folie {X}{R} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#
Le Jugement selon Avacyn inflige 2 blessures réparties comme vous le désirez entre n'importe quel nombre de cibles, créatures et/ou joueurs. Si le coût de folie du Jugement selon Avacyn a été payé, il inflige X blessures réparties comme vous le désirez entre ces créatures et/ou joueurs à la place."
Behind the Scenes,En coulisse,Enchantement,"Les créatures que vous contrôlez ont la furtivité. #(Elles ne peuvent pas être bloquées par des créatures de force supérieure.)#
{4}{W} : Les créatures que vous contrôlez gagnent +1/+1 jusqu'à la fin du tour."
Behold the Beyond,Contempler l'au-delà,Rituel,Défaussez-vous de votre main. Cherchez trois cartes dans votre bibliothèque et mettez-les dans votre main. Mélangez ensuite votre bibliothèque.
Biting Rain,Pluie cinglante,Rituel,"Toutes les créatures gagnent -2/-2 jusqu'à la fin du tour.
Folie {2}{B} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Bloodmad Vampire,Vampire hématomane,Créature : vampire et berserker,"À chaque fois que la Vampire hématomane inflige des blessures de combat à un joueur, mettez un marqueur +1/+1 sur elle.
Folie {1}{R} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Bound by Moonsilver,Entravé par l'argent de lune,Enchantement : aura,"Enchanter : créature
La créature enchantée ne peut ni attaquer, ni bloquer, ni se transformer.
Sacrifiez un autre permanent : Attachez Entravé par l'argent de lune à la créature ciblée. N'activez cette capacité que lorsque vous pourriez lancer un rituel et qu'une seule fois par tour."
Brain in a Jar,Cerveau en bocal,Artefact,"{1}, {T} : Mettez un marqueur « charge » sur le Cerveau en bocal, et vous pouvez ensuite lancer une carte d'éphémère ou de rituel avec un coût converti de mana égal au nombre de marqueurs « charge » sur le Cerveau en bocal depuis votre main sans payer son coût de mana.
{3}, {T}, retirez X marqueurs « charge » du Cerveau en bocal : Regard X."
Breakneck Rider,Chevaucheur endiablé,Créature : humain et éclaireur et loup-garou,"Au début de chaque entretien, si aucun sort n'a été lancé au tour précédent, transformez le Chevaucheur endiablé.
-----
Briseur de nuques
Créature : loup-garou
4/3
Les créatures attaquantes que vous contrôlez gagnent +1/+0 et ont le piétinement.
Au début de chaque entretien, si un joueur a lancé au moins deux sorts au tour précédent, transformez le Briseur de nuques."
Briarbridge Patrol,Patrouille du Pont de Bruyère,Créature : humain et guerrier,"À chaque fois que la Patrouille du Pont de Bruyère inflige des blessures à au moins une créature, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#
Au début de chaque étape de fin, si vous avez sacrifié au moins 3 indices ce tour-ci, vous pouvez mettre sur le champ de bataille une carte de créature de votre main."
Broken Concentration,Concentration brisée,Éphémère,"Contrecarrez le sort ciblé.
Folie {3}{U} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Burn from Within,Combustion du dedans,Rituel,"La Combustion du dedans inflige X blessures à une cible, créature ou joueur. Si une créature subit des blessures de cette manière, elle perd l'indestructible jusqu'à la fin du tour. Si cette créature devait mourir ce tour-ci, exilez-la à la place."
Bygone Bishop,Évêque des temps passés,Créature : esprit et clerc,"Vol
À chaque fois que vous lancez un sort de créature avec un coût converti de mana inférieur ou égal à 3, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Byway Courier,Messagère des routes secondaires,Créature : humain et éclaireur,"Quand la Messagère des routes secondaires meurt, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Call the Bloodline,Appel de la lignée,Enchantement,"{1}, défaussez-vous d'une carte : Mettez sur le champ de bataille un jeton de créature 1/1 noire Vampire et Chevalier avec le lien de vie. N'activez cette capacité qu'une seule fois par tour."
Catalog,Catalogue,Éphémère,"Piochez deux cartes, puis défaussez-vous d'une carte."
Cathar's Companion,Compagnon du cathare,Créature : chien de chasse,"À chaque fois que vous lancez un sort non-créature, le Compagnon du cathare acquiert l'indestructible jusqu'à la fin du tour. #(Les blessures et les effets qui disent « détruisez » ne le détruisent pas.)#"
Chaplain's Blessing,Bénédiction de l'aumônière,Rituel,Vous gagnez 5 points de vie.
Choked Estuary,Estuaire asphyxié,Terrain,"Au moment où l'Estuaire asphyxié arrive sur le champ de bataille, vous pouvez révéler une carte d'île ou de marais de votre main. Si vous ne le faites pas, l'Estuaire asphyxié arrive sur le champ de bataille engagé.
{T} : Ajoutez {U} ou {B} à votre réserve."
Clip Wings,Couper les ailes,Éphémère,Chaque adversaire sacrifie une créature avec le vol.
Compelling Deterrence,Dissuasion irrésistible,Éphémère,Renvoyez le permanent non-terrain ciblé dans la main de son propriétaire. Ce joueur se défausse ensuite d'une carte si vous contrôlez un zombie.
Confirm Suspicions,Confirmation des soupçons,Éphémère,"Contrecarrez le sort ciblé.
Enquêtez trois fois. #(Pour enquêter, mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Confront the Unknown,Affronter l'inconnu,Éphémère,"Enquêtez, puis la créature ciblée gagne +1/+1 jusqu'à la fin du tour pour chaque indice que vous contrôlez. #(Pour enquêter, mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Convicted Killer,Tueur condamné,Créature : humain et loup-garou,"Au début de chaque entretien, si aucun sort n'a été lancé au tour précédent, transformez le Tueur condamné.
-----
Hurleur marqué au fer
Créature : loup-garou
4/4
Au début de chaque entretien, si un joueur a lancé au moins deux sorts au tour précédent, transformez le Hurleur marqué au fer."
Corrupted Grafstone,Pierre de graf corrompue,Artefact,"La Pierre de graf corrompue arrive sur le champ de bataille engagée.
{T} : Choisissez une couleur d'une carte de votre cimetière. Ajoutez un mana de cette couleur à votre réserve."
Crawling Sensation,Sensation rampante,Enchantement,"Au début de votre entretien, vous pouvez mettre les deux cartes du dessus de votre bibliothèque dans votre cimetière.
À chaque fois qu'au moins une carte de terrain est mise dans votre cimetière d'où qu'elle vienne pour la première fois à chaque tour, mettez sur le champ de bataille un jeton de créature 1/1 verte Insecte."
Creeping Dread,Effroi rampant,Enchantement,"Au début de votre entretien, chaque joueur se défausse d'une carte. Chaque adversaire qui s'est défaussé d'une carte qui partage un type de carte avec celle dont vous vous êtes défaussé perd 3 points de vie. #(Les joueurs révèlent simultanément les cartes défaussées.)#"
Crow of Dark Tidings,Corbeau de mauvais augure,Créature : zombie et oiseau,"Vol
Quand le Corbeau de mauvais augure arrive sur le champ de bataille ou meurt, mettez les deux cartes du dessus de votre bibliothèque dans votre cimetière."
Cryptolith Rite,Rituel de cryptolithe,Enchantement,Les créatures que vous contrôlez ont « {T} : Ajoutez un mana de la couleur de votre choix à votre réserve. »
Cult of the Waxing Moon,Culte de la lune croissante,Créature : humain et shamane,"À chaque fois qu'un permanent que vous contrôlez se transforme en une créature non-Humain, mettez sur le champ de bataille un jeton de créature 2/2 verte Loup."
Dance with Devils,Danse avec les diables,Éphémère,"Mettez sur le champ de bataille deux jetons de créature 1/1 rouge Diable. Ils ont « Quand cette créature meurt, elle inflige 1 blessure à une cible, créature ou joueur. »"
Daring Sleuth,Limier audacieux,Créature : humain et gredin,"Quand vous sacrifiez un indice, transformez le Limier audacieux.
-----
Porteur d'irrésistibles vérités
Créature : humain et sorcier
3/2
Prouesse #(À chaque fois que vous lancez un sort non-créature, cette créature gagne +1/+1 jusqu'à la fin du tour.)#
À chaque fois que le Porteur d'irrésistibles vérités inflige des blessures de combat à un joueur, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Dauntless Cathar,Cathare intrépide,Créature : humain et soldat,"{1}{W}, exilez la Cathare intrépide depuis votre cimetière : Mettez sur le champ de bataille un jeton de créature 1/1 blanche Esprit avec le vol. N'activez cette capacité que lorsque vous pourriez lancer un rituel."
Deathcap Cultivator,Cultivateur d'oronges brunes,Créature : humain et druide,"{T} : Ajoutez {B} ou {G} à votre réserve.
#Délire# — Le Cultivateur d'oronges brunes a le contact mortel tant qu'il y a au moins quatre types de carte parmi les cartes de votre cimetière."
Declaration in Stone,Déclaration dans la pierre,Rituel,Exilez la créature ciblée et toutes les autres créatures que son contrôleur contrôle ayant le même nom que cette créature. Ce joueur enquête pour chaque créature non-jeton exilée de cette manière.
Deny Existence,Déni d'existence,Éphémère,"Contrecarrez le sort de créature ciblé. Si ce sort est contrecarré de cette manière, exilez-le à la place de le mettre dans le cimetière de son propriétaire."
Descend upon the Sinful,Fondre sur les pêcheurs,Rituel,"Exilez toutes les créatures.
#Délire# — Mettez sur le champ de bataille un jeton de créature 4/4 blanche Ange avec le vol s'il y a au moins quatre types de carte parmi les cartes de votre cimetière."
Devils' Playground,Terrain de jeu des diables,Rituel,"Mettez sur le champ de bataille quatre jetons de créature 1/1 rouge Diable. Ils ont « Quand cette créature meurt, elle inflige 1 blessure à une cible, créature ou joueur. »"
Devilthorn Fox,Renard de Diablépine,Créature : renard,
Diregraf Colossus,Colosse du diregraf,Créature : zombie et géant,"Le Colosse du diregraf arrive sur le champ de bataille avec, sur lui, un marqueur +1/+1 pour chaque carte de zombie dans votre cimetière.
À chaque fois que vous lancez un sort de zombie, mettez sur le champ de bataille, engagé, un jeton de créature 2/2 noire Zombie."
Dissension in the Ranks,Dissension dans les rangs,Éphémère,La créature bloqueuse ciblée se bat contre une autre créature bloqueuse ciblée.
Drogskol Cavalry,Cavalerie du drogskol,Créature : esprit et chevalier,"Vol
À chaque fois qu'un autre esprit arrive sur le champ de bataille sous votre contrôle, vous gagnez 2 points de vie.
{3}{W} : Mettez sur le champ de bataille un jeton de créature 1/1 blanche Esprit avec le vol."
Drownyard Explorers,Explorateurs du cimetière marin,Créature : humain et sorcier,"Quand les Explorateurs du cimetière marin arrivent sur le champ de bataille, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Drownyard Temple,Temple du cimetière marin,Terrain,"{T} : Ajoutez {C} à votre réserve.
{3} : Renvoyez sur le champ de bataille, engagé, le Temple du cimetière marin depuis votre cimetière."
Drunau Corpse Trawler,Charrieuse de cadavres de Drunaü,Créature : zombie,"Quand la Charrieuse de cadavres de Drunaü arrive sur le champ de bataille, mettez sur le champ de bataille un jeton de créature 2/2 noire Zombie.
{2}{B} : Le zombie ciblé acquiert le contact mortel jusqu'à la fin du tour."
Dual Shot,Tir double,Éphémère,Ciblez jusqu'à deux créatures. Le Tir double leur inflige 1 blessure à chacune.
Duskwatch Recruiter,Recruteur de la garde crépusculaire,Créature : humain et guerrier et loup-garou,"{2}{G} : Regardez les trois cartes du dessus de votre bibliothèque. Vous pouvez révéler une carte de créature parmi elles et la mettre dans votre main. Mettez le reste au-dessous de votre bibliothèque, dans l'ordre de votre choix.
Au début de chaque entretien, si aucun sort n'a été lancé au tour précédent, transformez le Recruteur de la garde crépusculaire.
-----
Hurleur Krallenhorde
Créature : loup-garou
3/3
Les sorts de créature que vous lancez coûtent {1} de moins à lancer.
Au début de chaque entretien, si un joueur a lancé au moins deux sorts au tour précédent, transformez le Hurleur Krallenhorde."
Eerie Interlude,Interlude inquiétant,Éphémère,Exilez n'importe quel nombre de créatures ciblées que vous contrôlez. Renvoyez ces cartes sur le champ de bataille sous le contrôle de leur propriétaire au début de la prochaine étape de fin.
Elusive Tormentor,Persécutrice insaisissable,Créature : vampire et sorcier,"{1}, défaussez-vous d'une carte : Transformez la Persécutrice insaisissable.
-----
Brume insidieuse
Créature : élémental
0/1
Défense talismanique, indestructible
La Brume insidieuse ne peut pas bloquer et ne peut pas être bloquée.
À chaque fois que la Brume insidieuse attaque et qu'elle n'est pas bloquée, vous pouvez payer {2}{B}. Si vous faites ainsi, transformez-la."
Ember-Eye Wolf,Loup aux yeux de braises,Créature : loup,"Célérité
{1}{R} : Le Loup aux yeux de braises gagne +2/+0 jusqu'à la fin du tour."
Emissary of the Sleepless,Émissaire des éveillés,Créature : esprit,"Vol
Quand l'Émissaire des éveillés arrive sur le champ de bataille, si une créature est morte ce tour-ci, mettez sur le champ de bataille un jeton de créature 1/1 blanche Esprit avec le vol."
Engulf the Shore,Engloutissement du littoral,Éphémère,Renvoyez dans les mains de leurs propriétaires toutes les créatures dont l'endurance est inférieure ou égale au nombre d'îles que vous contrôlez.
Epiphany at the Drownyard,Révélation au cimetière marin,Éphémère,Révélez les X cartes plus une du dessus de votre bibliothèque et séparez-les en deux tas. Un adversaire choisit un de ces tas. Mettez ce tas dans votre main et l'autre dans votre cimetière.
Epitaph Golem,Golem d'épitaphe,Créature-artefact : golem,{2} : Mettez une carte ciblée depuis votre cimetière au-dessous de votre bibliothèque.
Equestrian Skill,Talents équestres,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +3/+3.
Tant que la créature enchantée est un humain, elle a le piétinement."
Erdwal Illuminator,Illuminateur de l'Erdwal,Créature : esprit,"Vol
À chaque fois que vous enquêtez pour la première fois à chaque tour, enquêtez une fois de plus."
Essence Flux,Flux d'essence,Éphémère,"Exilez une créature ciblée que vous contrôlez, puis renvoyez cette carte sur le champ de bataille sous le contrôle de son propriétaire. Si c'est un esprit, mettez un marqueur +1/+1 sur lui."
Ethereal Guidance,Conseils éthérés,Rituel,Les créatures que vous contrôlez gagnent +2/+1 jusqu'à la fin du tour.
Ever After,À tout jamais,Rituel,Renvoyez sur le champ de bataille jusqu'à deux cartes de créature ciblées depuis votre cimetière. Chacune de ces créatures est un zombie noir en plus de ses autres couleurs et de ses autres types. Mettez À tout jamais au-dessous de la bibliothèque de son propriétaire.
Explosive Apparatus,Dispositif explosif,Artefact,"{3}, {T}, sacrifiez le Dispositif explosif : Le Dispositif explosif inflige 2 blessures à une cible, créature ou joueur."
Expose Evil,Révélation du mal,Éphémère,"Engagez jusqu'à deux créatures ciblées.
Enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Falkenrath Gorger,Avaleur Falkenrath,Créature : vampire et berserker,"Chaque carte de créature Vampire que vous possédez qui n'est pas sur le champ de bataille a la folie. Le coût de folie est égal à son coût de mana. #(Si vous vous défaussez d'une carte avec la folie, défaussez-vous en vers exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Farbog Revenant,Revenant de Farbog,Créature : esprit,"Furtivité #(Cette créature ne peut pas être bloquée par des créatures de force supérieure.)#
Lien de vie #(Les blessures infligées par cette créature vous font aussi gagner autant de points de vie.)#"
Fevered Visions,Visions fiévreuses,Enchantement,"Au début de l'étape de fin de chaque joueur, ce joueur pioche une carte. Si le joueur est votre adversaire et qu'il a au moins quatre cartes en main, les Visions fiévreuses lui infligent 2 blessures."
Fiery Temper,Tempérament fougueux,Éphémère,"Le Tempérament fougueux inflige 3 blessures à une cible, créature ou joueur.
Folie {R} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Flameblade Angel,Ange lamefeu,Créature : ange,"Vol
À chaque fois qu'une source qu'un adversaire contrôle inflige des blessures à vous ou à un permanent que vous contrôlez, vous pouvez faire que l'Ange lamefeu inflige 1 blessure au contrôleur de cette source."
Fleeting Memories,Souvenirs fugaces,Enchantement,"Quand les Souvenirs fugaces arrivent sur le champ de bataille, enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#
À chaque fois que vous sacrifiez un indice, le joueur ciblé met les trois cartes du dessus de sa bibliothèque dans son cimetière."
Foreboding Ruins,Ruines angoissantes,Terrain,"Au moment où les Ruines angoissantes arrivent sur le champ de bataille, vous pouvez révéler une carte de marais ou de montagne de votre main. Si vous ne le faites pas, les Ruines angoissantes arrivent sur le champ de bataille engagées.
{T} : Ajoutez {B} ou {R} à votre réserve."
Forest,Forêt,Terrain de base : forêt,{G}
Forgotten Creation,Création oubliée,Créature : zombie et horreur,"Furtivité #(Cette créature ne peut pas être bloquée par des créatures de force supérieure.)#
Au début de votre entretien, vous pouvez vous défausser de toutes les cartes de votre main. Si vous faites ainsi, piochez autant de cartes."
Fork in the Road,Bifurcation de la route,Rituel,Cherchez jusqu'à deux cartes de terrain de base dans votre bibliothèque et révélez-les. Mettez l'une d'elles dans votre main et l'autre dans votre cimetière. Mélangez ensuite votre bibliothèque.
Forsaken Sanctuary,Sanctuaire abandonné,Terrain,"Le Sanctuaire abandonné arrive sur le champ de bataille engagé.
{T} : Ajoutez {W} ou {B} à votre réserve."
Fortified Village,Village fortifié,Terrain,"Au moment où le Village fortifié arrive sur le champ de bataille, vous pouvez révéler une carte de forêt ou de plaine de votre main. Si vous ne le faites pas, le Village fortifié arrive sur le champ de bataille engagé.
{T} : Ajoutez {G} ou {W} à votre réserve."
Foul Orchard,Verger infâme,Terrain,"Le Verger infâme arrive sur le champ de bataille engagé.
{T} : Ajoutez {B} ou {G} à votre réserve."
From Under the Floorboards,Sous le plancher,Rituel,"Folie {X}{B}{B} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#
Mettez sur le champ de bataille, engagés, trois jetons de créature 2/2 noire Zombie et vous gagnez 3 points de vie. Si le coût de folie de Sous le plancher a été payé, à la place mettez sur le champ de bataille, engagés, X de ces jetons et vous gagnez X points de vie."
Furtive Homunculus,Homoncule discret,Créature : homoncule,Furtivité #(Cette créature ne peut pas être bloquée par des créatures de force supérieure.)#
Game Trail,Piste du gibier,Terrain,"Au moment où la Piste du gibier arrive sur le champ de bataille, vous pouvez révéler une carte de montagne ou de forêt de votre main. Si vous ne le faites pas, la Piste du gibier arrive sur le champ de bataille engagée.
{T} : Ajoutez {R} ou {G} à votre réserve."
Gatstaf Arsonists,Incendiaires de Gatstaf,Créature : humain et loup-garou,"Au début de chaque entretien, si aucun sort n'a été lancé au tour précédent, transformez les Incendiaires de Gatstaf.
-----
Dévastateurs de Gatstaf
Créature : loup-garou
6/5
Menace #(Cette créature ne peut pas être bloquée excepté par deux créatures ou plus.)#
Au début de chaque entretien, si un joueur a lancé au moins deux sorts au tour précédent, transformez les Dévastateurs de Gatstaf."
Geier Reach Bandit,Bandit de la Chaîne de Geier,Créature : humain et gredin et loup-garou,"Célérité
Au début de chaque entretien, si aucun sort n'a été lancé au tour précédent, transformez le Bandit de la Chaîne de Geier.
-----
Alpha de la meute Vildin
Créature : loup-garou
4/3
À chaque fois qu'un loup-garou arrive sur le champ de bataille sous votre contrôle, vous pouvez le transformer.
Au début de chaque entretien, si un joueur a lancé au moins deux sorts au tour précédent, transformez l'Alpha de la meute Vildin."
Geistblast,Salve de geist,Éphémère,"La Salve de geist inflige 2 blessures à une cible, créature ou joueur.
{2}{U}, exilez la Salve de geist depuis votre cimetière : Copiez un sort d'éphémère ou de rituel ciblé que vous contrôlez. Vous pouvez choisir de nouvelles cibles pour cette copie."
Geralf's Masterpiece,Chef d'œuvre de Geralf,Créature : zombie et horreur,"Vol
Le Chef d'œuvre de Geralf gagne -1/-1 pour chaque carte dans votre main.
{3}{U}, défaussez-vous de trois cartes : Renvoyez sur le champ de bataille, engagé, le Chef d'œuvre de Geralf depuis votre cimetière."
Ghostly Wings,Ailes évanescentes,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +1/+1 et a le vol.
Défaussez-vous d'une carte : Renvoyez la créature enchantée dans la main de son propriétaire."
Ghoulcaller's Accomplice,Complice du meneur de goule,Créature : humain et gredin,"{3}{B}, exilez le Complice du meneur de goule depuis votre cimetière : Mettez sur le champ de bataille un jeton de créature 2/2 noire Zombie. N'activez cette capacité que lorsque vous pourriez lancer un rituel."
Ghoulsteed,Destrier-goule,Créature : zombie et cheval,"{2}{B}, défaussez-vous de deux cartes : Renvoyez sur le champ de bataille, engagé, le Destrier-goule depuis votre cimetière."
Gibbering Fiend,Fielleux ricanant,Créature : diable,"Quand le Fielleux ricanant arrive sur le champ de bataille, il inflige 1 blessure à chaque adversaire.
#Délire# — Au début de l'entretien de chaque adversaire, s'il y a au moins quatre types de carte parmi les cartes de votre cimetière, le Fielleux ricanant inflige 1 blessure à ce joueur."
Gisa's Bidding,Ordre de Gisa,Rituel,"Mettez sur le champ de bataille deux jetons de créature 2/2 noire Zombie.
Folie {2}{B} #(Si vous vous défaussez de cette carte, défaussez-vous en vers l'exil. Quand vous le faites, lancez-la pour son coût de folie ou mettez-la dans votre cimetière.)#"
Gloomwidow,Veuve obscure,Créature : araignée,"Portée
La Veuve obscure ne peut bloquer que les créatures avec le vol."
Goldnight Castigator,Châtieuse d'Ornuit,Créature : ange,"Vol, célérité
Si une source devait vous infliger des blessures, elle vous inflige le double de ces blessures à la place.
Si une source devait infliger des blessures à la Châtieuse d'Ornuit, elle inflige le double de ces blessures à la Châtieuse d'Ornuit à la place."
Gone Missing,Porté disparu,Rituel,"Mettez le permanent ciblé au-dessus de la bibliothèque de son propriétaire.
Enquêtez. #(Mettez sur le champ de bataille un jeton d'artefact incolore Indice avec « {2}, sacrifiez cet artefact : Piochez une carte. »)#"
Graf Mole,Taupe du graf,Créature : taupe et bête,"À chaque fois que vous sacrifiez un indice, vous gagnez 3 points de vie."
Grotesque Mutation,Mutation grotesque,Éphémère,La créature ciblée gagne +3/+1 et acquiert le lien de vie jusqu'à la fin du tour. #(Les blessures infligées par cette créature font aussi gagner autant de points de vie à son contrôleur.)#
Groundskeeper,Gardien des terres,Créature : humain et druide,{1}{G} : Renvoyez la carte de terrain de base ciblée depuis votre cimetière dans votre main.
Gryff's Boon,Faveur du gryff,Enchantement : aura,"Enchanter : créature
La créature enchantée gagne +1/+0 et a le vol.
{3}{W} : Renvoyez sur le champ de bataille la Faveur du gryff depuis votre cimetière, attachée à la créature ciblée. N'activez cette capacité que lorsque vous pourriez lancer un rituel."
Hanweir Militia Captain,Capitaine de la milice de Hanweir,Créature : humain et soldat,"Au début de votre entretien, si vous contrôlez au moins quatre créatures, transformez la Capitaine de la milice de Hanweir.
-----
Chef de culte du Val d'Orient
Créature : humain et clerc
*/*
La force et l'endurance de la Chef de culte du Val d'Orient sont chacune égales au nombre de créatures que vous contrôlez.
Au début de votre étape de fin, mettez sur le champ de bataille un jeton de créature 1/1 blanche et noire Humain et Clerc."
Harness the Storm,Maîtriser la tempête,Enchantement,"À chaque fois que vous lancez un sort d'éphémère ou de rituel depuis votre main, vous pouvez lancer une carte ciblée ayant le même nom que ce sort depuis votre cimetière. #(Vous payez toujours ses coûts.)#"
